Code,row,Coded_med,Weight,Code2,Weight02
V2.23,701,Stomatab Gel,2,,
V2.23,702,Stonvil,1,,
V2.23,703,Stresscom,11,,
V2.23,704,Sudarshan Ghana,4,,
V2.23,705,Sudhabala,1,,
V2.23,706,Sukumaram,32,,
V2.23,707,Sumenta,5,,
V2.23,708,Sunetra,7,,
V2.23,709,Supthi,11,,
V2.23,710,Susandhi Plus,94,,
V2.23,711,Suture Removal per suture,1,,
V2.23,712,Suvarna Vasant Malati,6,,
V2.23,713,Swadishta Virechana,2,,
V2.23,714,Swarasa,24,,
V2.23,715,Swasamrutham,4,,
V2.23,716,Swasanandam,1,,
V2.23,717,Sweda-Bashpa(Steam Bath),63,,
V2.23,718,Sweda-CPS (Podikizhi )-Ardhanga,42,,
V2.23,719,Sweda-CPS (Podikizhi )-Ekanga,6,,
V2.23,720,Sweda-CPS (Podikizhi)-Sarvanga,34,,
V2.23,721,Sweda-JPS(Narangakizhi)-Ardhanga,7,,
V2.23,722,Sweda-JPS(Narangakizhi)-Ekanga,3,,
V2.23,723,Sweda-JPS(Narangakizhi)-Sarvanga,4,,
V2.23,724,Sweda-Nadi-Ardhanga,32,,
V2.23,725,Sweda-Nadi-Ardhanga (medicated),21,,
V2.23,726,Sweda-Nadi-Ekanga(medicated),28,,
V2.23,727,Sweda-Nadi-Ekanga,45,,
V2.23,728,Sweda-Nadi-Sarvanga (medicated),7,,
V2.23,729,Sweda-Nadi-Sarvanga,7,,
V2.23,730,Sweda-PPS (Eye),1,,
V2.23,731,Sweda-PPS(Elakizhi)-Ardhanga,360,,
V2.23,732,Sweda-PPS(Elakizhi)-Ekanga,110,,
V2.23,733,Sweda-PPS(Elakizhi)-Sarvanga,5,,
V2.23,734,Sweda-PPS-Karna,2,,
V2.23,735,Sweda-PPS-Sarvanga,103,,
V2.23,736,Sweda-SSPS(Mamsa Navara Kizhi) Ardhanga,12,,
V2.23,737,Sweda-SSPS(Mamsa Navara Kizhi) Ekanga,1,,
V2.23,738,Sweda-SSPS(Mamsa Navara Kizhi) Sarvanga,4,,
V2.23,739,Sweda-SSPS(Navara Kizhi)-Ardhanga,119,,
V2.23,740,Sweda-SSPS(Navara Kizhi)-Ekanga,13,,
V2.23,741,Sweda-SSPS(Navara Kizhi)-Netra,2,,
V2.23,742,Sweda-SSPS(Navara Kizhi)-Sarvanga,82,,
V2.23,743,Sweda-Valuka-Ardhanga,3,,
V2.23,744,Sweda-Valuka-Ekanga,3,,
V2.23,745,Sweda-Valuka-Sarvanga,1,,
V2.23,746,TRP,1,,
V2.23,747,Tagara,8,,
V2.23,748,Takra,1,,
V2.23,749,Takararishtam,4,,
V2.23,750,Talekt,1,,
V2.23,751,Talisule,5,,
V2.23,752,Tankan,1,,
V2.23,753,Tapyadi Loha,4,,
V2.23,754,Tarpanam-Netra,4,,
V2.23,755,Tarpanam-Padatala (Pedicure),1,,
V2.23,756,Tentex Forte,1,,
V2.23,757,Thalam,3,,
V2.23,758,Thaleesadi,2,,
V2.23,759,Thaleesapatradi,5,,
V2.23,760,Thamboola,4,,
V2.23,761,Thikthakam,7,,
V2.23,762,Thimiranjanam,3,,
V2.23,763,Thriphaladi,5,,
V2.23,764,Tonsari,1,,
V2.23,765,Traction,21,,
V2.23,766,Trayantiaadi,1,,
V2.23,767,Trayodasanga Guggulu,584,,
V2.23,768,Trayodasanga Guggulu DS,397,,
V2.23,769,Tribang Shila,1,,
V2.23,770,Tribhuvan Kriti,4,,
V2.23,771,Trichoderm,4,,
V2.23,772,Trichup,1,,
V2.23,773,Trimpil,2,,
V2.23,774,Triphala,18,,
V2.23,775,Triphala Guggulu,17,,
V2.23,776,Triphala Guggulu DS,6,,
V2.23,777,Trivril,14,,
V2.23,778,Udwarthana (Ardhanga),3,,
V2.23,779,Udwarthana (Ekanga),3,,
V2.23,780,Udwarthana (Sarvanga),15,,
V2.23,781,Udwarthana Ekanga,1,,
V2.23,782,Udwarthana Kashaya (Sarvanga),3,,
V2.23,783,Udwarthana-Taila (Sarvanga),1,,
V2.23,784,Ulsant,4,,
V2.23,785,Ulsant-D,7,,
V2.23,786,Ultra sonic Therapy,23,,
V2.23,787,UltraSonic Therapy + IFT,41,,
V2.23,788,UltraSonic Therapy +Shortwave + IFT,1,,
V2.23,789,Uninuron,13,,
V2.23,790,Upanaha,1,,
V2.23,791,Upanaham-Ardhanga,1,,
V2.23,792,Upanaham-Special,4,,
V2.23,793,Upanaham-Sandhi,20,,
V2.23,794,Ural BPH,8,,
V2.23,795,Ural,16,,
V2.23,796,Urtiplex,16,,
V2.23,797,Useerasavam,1,,
V2.23,798,Utsadana (Sarvanga),4,,
V2.23,799,V Gel,1,,
V2.23,800,Vacha,1,,
V2.23,801,Vachalashuna,2,,
V2.23,802,Vaiswanara,10,,
V2.23,803,Vamanam,2,,
V2.23,804,Varanaadiarishtam,1,,
V2.23,805,Varanadi,23,,
V2.23,806,Varanasavam,18,,
V2.23,807,Vasaguloochyadi,2,,
V2.23,808,Vasant Kusumakar Plain,3,,
V2.23,809,Vasant Kusumakar Gold,1,,
V2.23,810,Vasarishtam,18,,
V2.23,811,Vasthyamayanthaka,1,,
V2.23,812,Vasti-Anuvasana,394,,
V2.23,813,Vasti-Asthapana-Kashaya samamsa,11,,
V2.23,814,Vasti-Asthapana-Kashaya,223,,
V2.23,815,Vasti-Asthapana-Ksheera samamsa,16,,
V2.23,816,Vasti-Asthapana-Ksheera,73,,
V2.23,817,Vasti-Greeva,61,,
V2.23,818,Vasti-Janu (Both),33,,
V2.23,819,Vasti-Janu Single),3,,
V2.23,820,Vasti-Kati,411,,
V2.23,821,Vasti-Matra,34,,
V2.23,822,Vasti-Prushta,1,,
V2.23,823,Vasti-Vankshana,1,,
V2.23,824,Vata Vidhvansa,12,,
V2.23,825,Vatagajankush,460,,
V2.23,826,Vathapy,2,,
V2.23,827,Vayu,6,,
V2.23,828,Vettumaran,1,,
V2.23,829,Vidalaka-Netra,2,,
V2.23,830,Vidaryadi,5,,
V2.23,831,Vilwadi,12,,
V2.23,832,Vilwampachottyadi,4,,
V2.23,833,Vinayakanjanam,2,,
V2.23,834,Virechana-Nitya,38,,
V2.23,835,Viscovas,5,,
V2.23,836,Vishagarbha,1,,
V2.23,837,Vishamushti,77,,
V2.23,838,Vrikshamla,6,,
V2.23,839,Vyoshadi,9,,
V2.23,840,Wart excision,1,,
V2.23,841,Whyral 22,4,,
V2.23,842,Yashada,3,,
V2.23,843,Yashtimadhu,4,,
V2.23,844,Yavaloha,2,,
V2.23,845,Yoga session,73,,
V2.23,846,Yogaraja,2,,
V2.23,847,Yogaraja Guggulu DS,20,,
V2.23,848,Yogaraja Guggulu,23,,
V2.23,849,Yoni Lepam,1,,
V2.23,850,Yoni Pichu,1,,
V2.23,851,Yoni Pooranam,1,,
V2.23,852,Yoni Prakshalanam,1,,
V2.23,853,Zeal S F,5,,
V2.23,854,Zeal,4,,
V2.23,855,Zeotone Gel,83,,
V2.23,856,Zeotone Plus,44,,
V2.23,857,Zeotone,2,,
V2.23,858,IHC AIM Dasamoola,1,,
V2.23,859,Dressing,4,,
V2.23,860,Kalka,4,,
V2.23,861,Kashaya DS,2,,
V2.23,862,Nirgundyadi Leaves,1,,
V2.23,863,Sanka,1,,
V2.23,864,Spl Vettupal,1,,
V2.23,865,Steam inhalation,3,,
V2.24,1,Anuloma,1,S14.0,1
V2.24,2,Avipathi,1,V2.24,2
V2.24,3,Brihat Vata Chintamani Plain,1,V2.56,1
V2.24,4,Chandraprabha,1,V2.0,1
V2.24,5,Dasamoolarishtam,1,,
V2.24,6,Guduchi,1,,
V2.24,7,Hinguvachadi,1,,
V2.24,8,IHC Punarnava,1,,
V2.24,9,Kusumolin,1,,
V2.24,10,Sukumaram,1,,
V2.24,11,Suvarna Vasant Malati,1,,
V2.25,1,Karpasasthyadi,2,S2.10,1
V2.25,2,Ksheerabala,1,V2.0,1
V2.25,3,Manasamithra,1,V2.25,2
V2.25,4,Palsinuron,1,V2.10,1
V2.25,5,Prasarini,1,V2.63,1
V2.25,6,Yogaraja Guggulu,1,,
V2.28,1,Arthrojith,1,H2.0,1
V2.28,2,Balarishtam,1,V2.63,1
V2.28,3,Chinchadi,1,V2.28,1
V2.28,4,Dasamoola,1,,
V2.28,5,Triphala,1,,
V2.3.0,1,Abhyanga,1,V2.3.0,3
V2.3.0,2,Abhyanga-Ardhanga,1,V2.30,1
V2.3.0,3,Balashwagandha 101 Plain,1,N4.54.15,1
V2.3.0,4,Balashwagandhadi,1,V2.23,1
V2.3.0,5,Dhanadanayanadi,1,V2.34.0,1
V2.3.0,6,Dhara-Taila-Shiro,1,V2.0,1
V2.3.0,7,Ekangaveera,1,,
V2.3.0,8,IHC Kampavatari,1,,
V2.3.0,9,Kapikachu,1,,
V2.3.0,10,Ksheerabala,1,,
V2.3.0,11,Lodhrasavam,1,,
V2.3.0,12,Mahasneham,1,,
V2.3.0,13,Nasya,1,,
V2.3.0,14,Palsinuron,1,,
V2.3.0,15,Pinda,1,,
V2.3.0,16,Rasarajeshwar,1,,
V2.3.0,17,Sallaki M R,1,,
V2.3.0,18,Sweda-PPS(Elakizhi)-Ardhanga,1,,
V2.3.0,19,Triphala Guggulu,1,,
V2.3.0,20,Vasti-Asthapana-Ksheera samamsa,1,,
V2.3.1,1,Abhyanga,1,V2.0,3
V2.3.1,2,Balarishtam,1,N4.0,1
V2.3.1,3,Dhara-Taila-Ardhanga,1,V2.3.1,3
V2.3.1,4,Dhara-Taila-Shiro,1,P5.0,1
V2.3.1,5,Dhara-Takra-Ardhanga,1,V2.56.0,1
V2.3.1,6,Ksheerapaka,1,,
V2.3.1,7,Mamsa Rasa,1,,
V2.3.1,8,Marma Manipulation,1,,
V2.3.1,9,Mobilization,1,,
V2.3.1,10,Nebulization,1,,
V2.3.1,11,Saraswatharishtam Plain,1,,
V2.3.1,12,Suction Machine Usage,1,,
V2.3.1,13,Dressing,1,,
V2.30,1,Abhayarishtam,1,V2.30,92
V2.30,2,Abhyanga,8,J1.0,1
V2.30,3,Abhyanga-Ardhanga,1,P5.0,3
V2.30,4,Abhyanga-Ekanga,4,V2.10,4
V2.30,5,Abhyanga-Shiro,2,V2.63,20
V2.30,6,Abhyanga-Spl Marma Sarvanga,2,S4.0,4
V2.30,7,Acidact,1,V1.0,2
V2.30,8,Acupuncture,1,A6.2,3
V2.30,9,Amavatari,6,N2.1,1
V2.30,10,Amlant,1,A3.0,2
V2.30,11,Amrutharishtam,9,N2.18,1
V2.30,12,Anal Dilatation / Anal Infilteration / Dressing,1,N2.21.0,2
V2.30,13,Anuloma DS,1,M10.0,4
V2.30,14,Arthrojith,13,M14.14,1
V2.30,15,Asanadi,1,k12.0,3
V2.30,16,Ashtavargam,1,S14.17,6
V2.30,17,Ashwagandha,1,N4.0,1
V2.30,18,Ashwagandarishtam,1,A6.0,1
V2.30,19,Ashwagandhadi,1,k12.16,2
V2.30,20,Avagaham-Sarvanga,1,V2.3.0,1
V2.30,21,Avipathi,2,A2.0,4
V2.30,22,Ayaskrithy,2,A2.3,1
V2.30,23,Balahatadi,2,G9.7,2
V2.30,24,Balarishtam,14,V2.36,6
V2.30,25,Balashwagandhadi,1,S16.0,8
V2.30,26,Bocomo,3,Y1,1
V2.30,27,Bonton,3,K9.0,1
V2.30,28,Brihat Vata Chintamani Plain,1,S14.1,1
V2.30,29,Cardorium Plus,1,V13.11,1
V2.30,30,Chandraprabha DS,1,V2.0,13
V2.30,31,Chinchadi,13,S14.13,1
V2.30,32,D Nil,1,M5.2,1
V2.30,33,Dasamoola,2,V2.23,4
V2.30,34,Dadimashtaka,1,S13.19,1
V2.30,35,Dasamoolahareetaki,1,M18.19.4,1
V2.30,36,Dasamoolarishtam,2,S3.3,1
V2.30,37,Dasanga,1,V2.9,2
V2.30,38,Dazzle Cool Oint,1,K2.0,1
V2.30,39,Decazyme,1,B3.0,1
V2.30,40,Decrin Plus,1,MS G1.0,1
V2.30,41,Devadaru,1,S13.11,1
V2.30,42,Dhanadanayanadi,1,V2.8,2
V2.30,43,Dhanwanaristam,1,M10.1,3
V2.30,44,Dhanwantaram,12,M18.11.0,1
V2.30,45,Dhanwantaram (101),1,S2.0,1
V2.30,46,Dhanwanthararishtam,1,S18.0,1
V2.30,47,Dhara-Dhanyamala-Sarvanga,8,S2.10,1
V2.30,48,Dhara-Dhanyamla-Ardhanga,1,V2.34.0,1
V2.30,49,Dhara-Taila-Ardhanga,1,S14.6,1
V2.30,50,Dhara-Taila-Ekanga,1,P5.4,1
V2.30,51,Dhara-Taila-Shiro,2,P5.3,1
V2.30,52,Dietetics Rounds,7,M2.0,2
V2.30,53,Doosheevishari,1,S14.0,2
V2.30,54,Ferberry,1,V2.42,1
V2.30,55,Flexofen MR,2,k12.9,1
V2.30,56,G T,11,V2.68,1
V2.30,57,Gandha Thaila,1,M6.16,1
V2.30,58,Gandha,7,V2.31,1
V2.30,59,Gandharvahastadi,3,N4.47.6,1
V2.30,60,Geriforte,1,V2.64,1
V2.30,61,Glysikot,1,S18.1,1
V2.30,62,Gokshuradi Guggulu,1,M18.9.2,1
V2.30,63,Gokshuradi Guggulu DS,2,N4.35,1
V2.30,64,Grihadhoomadi,2,,
V2.30,65,Guduchi,4,,
V2.30,66,Guggulupanchapalam,1,,
V2.30,67,Gugguluthiktakam,5,,
V2.30,68,Himcocid,1,,
V2.30,69,Hinguvachadi,1,,
V2.30,70,IFT,3,,
V2.30,71,IHC Punarnava,1,,
V2.30,72,IHC Triphala,1,,
V2.30,73,Jalookavacharana (Leech Therapy),1,,
V2.30,74,Jatamayadi,1,,
V2.30,75,Jeerakadhyarishtam,2,,
V2.30,76,Jodarin,4,,
V2.30,77,Kachooradi,2,,
V2.30,78,Kaisora Guggulu DS,1,,
V2.30,79,Kaisora Guggulu,2,,
V2.30,80,Kalyanagulam,1,,
V2.30,81,Kamadugha Mouktik,1,,
V2.30,82,Karimbirumbadi,2,,
V2.30,83,Karpasasthyadi,7,,
V2.30,84,Karpooradi,4,,
V2.30,85,Kashaya,6,,
V2.30,86,Kathaka Kathiradi,1,,
V2.30,87,Kavalam,1,,
V2.30,88,Keshini,1,,
V2.30,89,Kineaz,1,,
V2.30,90,Kokilaksha G,5,,
V2.30,91,Kokilaksha,5,,
V2.30,92,Kottamchukkadi,20,,
V2.30,93,Ksharakarma,1,,
V2.30,94,Ksheerabala,6,,
V2.30,95,Ksheerapaka,1,,
V2.30,96,Laghu Shankha Prakshalana,1,,
V2.30,97,Lepam (Thalapodichil) - Shiro,1,,
V2.30,98,Lepam Ardhanga,2,,
V2.30,99,Lepam Ekanga,3,,
V2.30,100,Lumbaton,1,,
V2.30,101,Mahamasha,1,,
V2.30,102,Maharasnadi,1,,
V2.30,103,Maharasnayogaraja Guggulu,2,,
V2.30,104,Mahayogaraj Guggulu,1,,
V2.30,105,Manasamithra,2,,
V2.30,106,Marma Manipulation,4,,
V2.30,107,Meditrim,1,,
V2.30,108,Mobilization,2,,
V2.30,109,Moist Therapy,2,,
V2.30,110,Murivenna,8,,
V2.30,111,Mustadi Marma,4,,
V2.30,112,Myostal,1,,
V2.30,113,Nagaradi,3,,
V2.30,114,Nasya,3,,
V2.30,115,Nasyam,1,,
V2.30,116,Navaka Guggulu,1,,
V2.30,117,Navayasa,1,,
V2.30,118,Neo,1,,
V2.30,119,Nisa Amalaki,1,,
V2.30,120,Nishakathakadi,1,,
V2.30,121,Nucart OA,18,,
V2.30,122,Nurodex,1,,
V2.30,123,Obe,1,,
V2.30,124,Obez,2,,
V2.30,125,Ossigen,1,,
V2.30,126,Oushadha 1,1,,
V2.30,127,Oushadha 2,3,,
V2.30,128,Oushadha 5,1,,
V2.30,129,Oushadha 8,1,,
V2.30,130,Palsinuron,1,,
V2.30,131,Panaka,1,,
V2.30,132,Panamrutham,1,,
V2.30,133,Paneeya,2,,
V2.30,134,Parinathakereeksheeradi,3,,
V2.30,135,Pathyakshadhathryadi,1,,
V2.30,136,Per Rectal Examination,1,,
V2.30,137,Pichu (All joints),1,,
V2.30,138,Pichu,5,,
V2.30,139,Pinda,1,,
V2.30,140,Prabhanjanam,8,,
V2.30,141,Pranada,2,,
V2.30,142,Pravala,1,,
V2.30,143,Punaranavadi,4,,
V2.30,144,Punarnava Guggulu,3,,
V2.30,145,Punarnavasavam,4,,
V2.30,146,Pyroflex Gel,2,,
V2.30,147,R Compound,1,,
V2.30,148,R G,1,,
V2.30,149,Ramabana,1,,
V2.30,150,Rasna Guggulu,2,,
V2.30,151,Rasnadi,1,,
V2.30,152,Rasnadi Guggulu,1,,
V2.30,153,Rasnadwigunapakam,1,,
V2.30,154,Rasnaerandadi,9,,
V2.30,155,RasnaSapthakam,6,,
V2.30,156,Rasnayogaraja Guggulu,1,,
V2.30,157,Reosto,4,,
V2.30,158,Rhukot,1,,
V2.30,159,Rumalaya Forte,2,,
V2.30,160,S G,1,,
V2.30,161,Sahacharadi,6,,
V2.30,162,Sallaki Forte,2,,
V2.30,163,Sallaki,8,,
V2.30,164,Sallaki M R,1,,
V2.30,165,Sallaki Plus,3,,
V2.30,166,Sallaki XT,1,,
V2.30,167,Saptasaran,1,,
V2.30,168,Shad Dharana DS,1,,
V2.30,169,Shudha Guggulu,2,,
V2.30,170,Simlim,2,,
V2.30,171,Sinhanad Guggulu,1,,
V2.30,172,Sooranadi,1,,
V2.30,173,Soothashekar Plain,1,,
V2.30,174,Sthoulyahara,1,,
V2.30,175,Stresscom,2,,
V2.30,176,Swarasa,1,,
V2.30,177,Sweda-Bashpa(Steam Bath),6,,
V2.30,178,Sweda-CPS (Podikizhi )-Ekanga,1,,
V2.30,179,Sweda-CPS (Podikizhi)-Sarvanga,2,,
V2.30,180,Sweda-Ishtika,1,,
V2.30,181,Sweda-Nadi-Ekanga,6,,
V2.30,182,Sweda-PPS(Elakizhi)-Ardhanga,2,,
V2.30,183,Sweda-PPS(Elakizhi)-Ekanga,2,,
V2.30,184,Sweda-PPS-Sarvanga,2,,
V2.30,185,Sweda-SSPS(Navara Kizhi)-Ardhanga,3,,
V2.30,186,Sweda-SSPS(Navara Kizhi)-Ekanga,1,,
V2.30,187,Sweda-SSPS(Navara Kizhi)-Sarvanga,3,,
V2.30,188,Thikthakam,1,,
V2.30,189,Thriphaladi,1,,
V2.30,190,Traction,1,,
V2.30,191,Trayodasanga Guggulu,2,,
V2.30,192,Trayodasanga Guggulu DS,1,,
V2.30,193,Triphala,1,,
V2.30,194,Udwarthana (Ekanga),1,,
V2.30,195,Udwarthana (Sarvanga),4,,
V2.30,196,UltraSonic Therapy + IFT,1,,
V2.30,197,Upanaham-Special,3,,
V2.30,198,Upanaham-Sandhi,2,,
V2.30,199,Varanadi,3,,
V2.30,200,Varanasavam,1,,
V2.30,201,Vasti-Anuvasana,4,,
V2.30,202,Vasti-Asthapana-Kashaya,2,,
V2.30,203,Vasti-Asthapana-Ksheera,1,,
V2.30,204,Vasti-Jala,1,,
V2.30,205,Vasti-Janu (Both),6,,
V2.30,206,Virechana-Nitya,5,,
V2.30,207,Viscovas,1,,
V2.30,208,Vrikshamla,1,,
V2.30,209,Yoga session,5,,
V2.30,210,Yogaraja Guggulu DS,5,,
V2.30,211,Yogaraja Guggulu,3,,
V2.30,212,Zeotone Gel,7,,
V2.31,1,Abana,1,V2.31,12
V2.31,2,Abhyanga,3,S13.11,1
V2.31,3,Acupuncture,1,V2.30,1
V2.31,4,Amlant,1,A2.0,1
V2.31,5,Amrutharishtam,1,V2.63,2
V2.31,6,Arthrojith,3,P5.0,1
V2.31,7,Balaasairyakaadi,1,M2.0,2
V2.31,8,Balarishtam,2,K2.0,1
V2.31,9,Bonton,1,V2.0,2
V2.31,10,Brahmi,1,S16.0,2
V2.31,11,Chinchadi,5,V2.36,1
V2.31,12,Curfinal,1,A3.0,1
V2.31,13,Dasanga,4,V11.7,1
V2.31,14,Dhanwantaram,1,V2.23,1
V2.31,15,Dhara-Dhanyamala-Sarvanga,1,V.10,1
V2.31,16,G T,1,S14.6,1
V2.31,17,Gandha,1,,
V2.31,18,Gandharvashastha Castro,1,,
V2.31,19,Glukostat,1,,
V2.31,20,Gokshuradi Guggulu DS,1,,
V2.31,21,Guduchi,1,,
V2.31,22,Himcocid,1,,
V2.31,23,IHC Triphala,1,,
V2.31,24,Kanchanara Guggulu DS,1,,
V2.31,25,Kashaya,1,,
V2.31,26,Kottamchukkadi,1,,
V2.31,27,Lepam Ekanga,1,,
V2.31,28,Lepam-Mukha (Facial),1,,
V2.31,29,Lumbaton,1,,
V2.31,30,Maharasnayogaraja Guggulu,1,,
V2.31,31,Marma,1,,
V2.31,32,Medohar Vidangadi Loha,1,,
V2.31,33,Murivenna,2,,
V2.31,34,Mustadi Marma,1,,
V2.31,35,Myostaal forte,1,,
V2.31,36,Nisa Amalaki,2,,
V2.31,37,Nucart OA,4,,
V2.31,38,Paneeya,1,,
V2.31,39,Pichu,1,,
V2.31,40,Punarnavasavam,1,,
V2.31,41,Sallaki Plus,1,,
V2.31,42,Shudha Guggulu,1,,
V2.31,43,Sooktyn,1,,
V2.31,44,Sthoulyahara,1,,
V2.31,45,Sweda-Bashpa(Steam Bath),1,,
V2.31,46,Sweda-PPS(Elakizhi)-Ardhanga,1,,
V2.31,47,Trayodasanga Guggulu,2,,
V2.31,48,Udwarthana (Sarvanga),1,,
V2.31,49,Upanaham-Sandhi,1,,
V2.31,50,Varanadi,2,,
V2.31,51,Vasti-Janu (Both),1,,
V2.31,52,Vasti-Janu Single),1,,
V2.31,53,Vasti-Kati,1,,
V2.31,54,Yoga session,1,,
V2.34.0,1,Abhyanga,22,V2.23,12
V2.34.0,2,Abhyanga-Ardhanga,2,S14.21,8
V2.34.0,3,Abhyanga-Netra,1,V2.34.0,110
V2.34.0,4,Abhyanga-Shiro,2,M2.0,10
V2.34.0,5,Abhayarishtam,1,K2.0,4
V2.34.0,6,Acineutra Liquid,1,P5.0,27
V2.34.0,7,Acupuncture,9,V2.56.0,4
V2.34.0,8,Yoga,2,S17.0,2
V2.34.0,9,Amlapitta Mishrana,1,H2.0,3
V2.34.0,10,Amruthaprasam,1,A16.0,1
V2.34.0,11,Amrutharishtam,1,N2.18,3
V2.34.0,12,Anu,1,M18.9.3,1
V2.34.0,13,Anuloma,1,A5.0,3
V2.34.0,14,Anuloma DS,2,B2.0,1
V2.34.0,15,Apasmaranthaka,2,S2.14,1
V2.34.0,16,Arimedadi,2,S2.10,2
V2.34.0,17,Arimedas,1,V2.63,24
V2.34.0,18,Asanadi,1,S13.11,4
V2.34.0,19,Aschyotanam (Prakshalanam)-Netra,1,V2.0,38
V2.34.0,20,Aschyotanam(Prakshalanam) + Bandhana - NETRA,2,V2.34.1,1
V2.34.0,21,Ashta,1,H2.4,1
V2.34.0,22,Ashtavargam,4,V5.1,1
V2.34.0,23,Ashwagandha,26,A6.0,1
V2.34.0,24,Ashwamed,2,M10.2,1
V2.34.0,25,Ashwagandarishtam,3,A3.0,1
V2.34.0,26,Ashwagandhadi,1,N4.0,6
V2.34.0,27,Aswal Plus,2,S14.0,2
V2.34.0,28,Avagaha-Pada,1,K9.0,1
V2.34.0,29,Avipathi,3,N4.13,2
V2.34.0,30,BGR-34,1,S2.23,1
V2.34.0,31,Bala,6,S18.0,1
V2.34.0,32,Bala Thaila,2,V2.30,1
V2.34.0,33,Balaasairyakaadi,9,V2.36,1
V2.34.0,34,Balahatadi,2,S4.0,5
V2.34.0,35,Balajeerakadi,21,S16.9,1
V2.34.0,36,Balarishtam,5,A12.0,1
V2.34.0,37,Balashwagandha 101 DS,1,S16.20.0,1
V2.34.0,38,Balashwagandha 101 Plain,2,S16.30.26,1
V2.34.0,39,Balashwagandha 101 Plus,7,M14.0,1
V2.34.0,40,Balashwagandhadi,16,V2.10,5
V2.34.0,41,Brahmi Drakshadi,7,G9.7,2
V2.34.0,42,Brahmi,13,K4.19,1
V2.34.0,43,Brahmi (Gold),2,A9.2,1
V2.34.0,44,Brahmi Plain,4,A13.0,1
V2.34.0,45,Brihat Vata Chintamani Gold,8,S16.29.1,1
V2.34.0,46,Brihat Vata Chintamani Plain,13,S14.3,3
V2.34.0,47,Brihatyadi,1,S14.17,2
V2.34.0,48,Brihthchagalyadi,7,A8.0,1
V2.34.0,49,Bringamalakadi,1,M13.0,1
V2.34.0,50,Cardioma,1,M5.0,1
V2.34.0,51,Cardorium Plus,3,U4.0,2
V2.34.0,52,Catheter/Ryle's tube clensing,1,G9.8,1
V2.34.0,53,Catropa,1,P5.4,1
V2.34.0,54,Cervilon,3,K2.1,1
V2.34.0,55,Chandanadi Anjanam,1,V2.9,1
V2.34.0,56,Chandraprabha,4,U2.4,1
V2.34.0,57,Chandraprabha DS,1,H1.0,1
V2.34.0,58,Charmaraksha Balm,1,M1,1
V2.34.0,59,Chinchadi,13,M1.0,1
V2.34.0,60,Corn Excision,1,K10.38A,1
V2.34.0,61,D Nil,1,N2.21.0,1
V2.34.0,62,Darsana,2,M5.1,1
V2.34.0,63,Dasamoola,3,M6.27,1
V2.34.0,64,Dasamoolakaduthrayam,1,MS G1.0,3
V2.34.0,65,Dasamoolarishtam,1,M5.2,1
V2.34.0,66,Dasanga,1,N4.54.15,1
V2.34.0,67,Dazzle,1,V2.3.0,1
V2.34.0,68,Dhanadanayanadi,28,K10.52.8,1
V2.34.0,69,Dhanadarasnadi,4,V2.8,1
V2.34.0,70,Dhanwantaram (101) Gel,3,M16.0,1
V2.34.0,71,Dhanwantaram (101),4,K4.11,1
V2.34.0,72,Dhanwantaram,19,M5.3,1
V2.34.0,73,Dhanyamla Pinda Sweda - Sarvanga,1,MS R1,2
V2.34.0,74,Dhara-Dhanyamala-Sarvanga,11,J1.0,1
V2.34.0,75,Dhara-Dhanyamla-Ardhanga,1,S0.0,1
V2.34.0,76,Dhara-Kashaya-Ekanga,1,M18.9.0,2
V2.34.0,77,Dhara-Kashaya-Netra,1,N4.35,1
V2.34.0,78,Dhara-Ksheera-Shiro,1,V1.0,1
V2.34.0,79,Dhara-Taila-Sarvanga,4,S13.19,1
V2.34.0,80,Dhara-Taila-Shiro,8,V2.75,1
V2.34.0,81,Dhara-Takra-Shiro,1,V2.64,1
V2.34.0,82,Dhooma-Ksheera,1,V6.0,1
V2.34.0,83,Dhoomapanam,1,V16.0,1
V2.34.0,84,Dia P,2,S14.7,1
V2.34.0,85,Diabecon DS,1,S16.0,1
V2.34.0,86,Dietetics Rounds,22,,
V2.34.0,87,Dologran,1,,
V2.34.0,88,Drakshadi,1,,
V2.34.0,89,Ekangaveera,14,,
V2.34.0,90,Eladi,1,,
V2.34.0,91,Elakanadi,1,,
V2.34.0,92,Exercise Therapy,2,,
V2.34.0,93,Eye Plus,1,,
V2.34.0,94,Flexy,4,,
V2.34.0,95,Freemodex,1,,
V2.34.0,96,G T,4,,
V2.34.0,97,Gandha,8,,
V2.34.0,98,Gandharvahastadi,2,,
V2.34.0,99,Gandharvashastha Castro,1,,
V2.34.0,100,Gandharvashastha,2,,
V2.34.0,101,Garudanjanam,2,,
V2.34.0,102,Gokshura,1,,
V2.34.0,103,Gokshuradi Guggulu,1,,
V2.34.0,104,Gokshuradi Guggulu DS,3,,
V2.34.0,105,Gorochanadi,1,,
V2.34.0,106,Guduchi,2,,
V2.34.0,107,Gugguluthiktakam,1,,
V2.34.0,108,Guru,2,,
V2.34.0,109,Gywomin,2,,
V2.34.0,110,Hamsa Pathyadi,1,,
V2.34.0,111,Himplasia,1,,
V2.34.0,112,Hinguvachadi,4,,
V2.34.0,113,Hingwastaka,1,,
V2.34.0,114,Hiowna,1,,
V2.34.0,115,IFT,1,,
V2.34.0,116,IHC Apasmaranthaka,1,,
V2.34.0,117,IHC Aswagandha,1,,
